fitness
2.0609676936996992
2.062212453518731
2.060861523758316
2.0619609048879637
2.061062981606154
2.0625213361548864
2.062142310877327
2.061662659417779
2.0616855042258897
2.0605612482130105
2.057968009464819
2.0617244923250913
2.0607648907225222
2.060476005966367
2.0624763383116598
2.0608197583244148
2.0591714516553683
2.0600375562187283
2.0532488130697955
2.0621948467082576
2.0573597167129605
2.062521405480505
2.062409957927966
2.0625578149919317
2.0618237988150527
2.062597568616351
2.0599394985964414
2.062522275481577
2.0625634380311197
2.0551136741847236
