fitness
1.621020749707623
1.6433207151325104
1.762792547024676
1.7547956336366495
1.7611964121366674
1.9690590112585273
1.687040449574761
1.7657454815268707
1.9615492993203583
1.3574057279151017
1.9644210509378144
1.9674330617011755
1.7611207846418122
1.661717702003905
1.9672247120382043
1.963296134703436
1.764865495682171
0.37988065205317034
1.7396794956342923
1.7353883103767047
1.5451517558361274
1.7528823690028152
1.4897727828666127
1.6569132526474732
1.7334139171979257
2.0394325344694324
1.7291025973823562
1.688984009831218
2.022259800597792
1.769133123594291
