fitness
0.9990397956988243
0.9362451312988311
0.9935570994414004
0.9523790283400811
0.9362353807874159
0.9995594779200988
0.9951176723798371
0.9362419790740415
0.9746925663397064
0.9976638520705055
0.9816116468482513
0.9362450464526164
0.9362148454943869
0.9362453163155927
0.9998632723069748
0.9362109361499079
0.9953061285541153
0.9996269824283672
0.985919307656869
0.9362452926613262
0.9999780552037753
0.9362446369055053
0.9362224882957074
0.998864359553354
0.997994232189332
0.9972998447300543
0.9959659137784271
0.9767183206476822
0.998837371212714
0.9362432021112521
