config,media,mediana,max,min
99_pc0.6_pm0.1_roleta_pop20_gen50_elitFalse_drop,0.7893819271332466,0.8679933878628232,0.9362381955149851,0.4105353732042694
100_pc0.6_pm0.1_roleta_pop20_gen100_elitTrue_cross,2.0623729738184147,2.06260116792458,2.062611862753255,2.060311821938983
101_pc0.6_pm0.1_roleta_pop20_gen100_elitTrue_drop,0.9507091488227862,0.9362452979366213,0.9999915596555015,0.9362440591547201
102_pc0.6_pm0.1_roleta_pop20_gen100_elitFalse_cross,1.9973797669051085,2.014229740497489,2.055274338887742,1.842082967913011
103_pc0.6_pm0.1_roleta_pop20_gen100_elitFalse_drop,0.7599411067334617,0.7818785694591464,0.9361932924552183,0.34691086717196673
104_pc0.6_pm0.1_roleta_pop50_gen50_elitTrue_cross,2.0623811231206983,2.062541933626912,2.062611376336551,2.0612653229797293
105_pc0.6_pm0.1_roleta_pop50_gen50_elitTrue_drop,0.9589195689344312,0.9362452416300726,0.9999983119272745,0.9362282318152411
106_pc0.6_pm0.1_roleta_pop50_gen50_elitFalse_cross,2.0275774538483744,2.0421290658188904,2.0611666819297714,1.8892158678699402
107_pc0.6_pm0.1_roleta_pop50_gen50_elitFalse_drop,0.8900624259245632,0.9172526362655355,0.9362439973336418,0.7684326816151306
108_pc0.6_pm0.1_roleta_pop50_gen100_elitTrue_cross,2.0625726964364826,2.0625994189379835,2.0626118091852677,2.0623741718684925
109_pc0.6_pm0.1_roleta_pop50_gen100_elitTrue_drop,0.9682379136649603,0.9716233395858562,0.9999983119272745,0.9362440450188986
110_pc0.6_pm0.1_roleta_pop50_gen100_elitFalse_cross,2.023380210158393,2.0357597642664436,2.0621508881221193,1.8894429866890416
111_pc0.6_pm0.1_roleta_pop50_gen100_elitFalse_drop,0.8910600813035181,0.9262188237543802,0.9362423699461662,0.7814220238560767
112_pc0.6_pm0.1_roleta_pop100_gen50_elitTrue_cross,2.0625473261288017,2.06256641519181,2.0626109350486574,2.0621928596957453
